session_id,timestamp,record_type,station,target_point,temperature_c,humidity_pct,pressure_hpa,battery_voltage_v,battery_percent,temperature_raw_c,humidity_raw_pct,pressure_raw_hpa,calibration_enabled,temperature_scale,temperature_offset_c,humidity_scale,humidity_offset_pct,pressure_scale,pressure_offset_hpa
20260803_131405,2026-08-03T18:16:05,AUTO,VALIDACIA,,25.89,27.82,993.41,4.14,94,27.782,35.800,995.152,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:17:05,AUTO,VALIDACIA,,26.06,27.67,993.38,4.14,94,27.927,35.651,995.129,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:18:05,AUTO,VALIDACIA,,26.03,27.79,993.40,4.14,94,27.900,35.770,995.149,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:19:05,AUTO,VALIDACIA,,25.99,27.81,993.39,4.14,94,27.863,35.791,995.139,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:20:05,AUTO,VALIDACIA,,25.75,28.09,993.40,4.14,94,27.665,36.063,995.147,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:21:05,AUTO,VALIDACIA,,25.77,28.10,993.42,4.14,94,27.681,36.081,995.167,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:22:05,AUTO,VALIDACIA,,25.87,28.02,993.41,4.14,94,27.761,35.997,995.154,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:23:05,AUTO,VALIDACIA,,25.84,28.07,993.40,4.14,94,27.740,36.046,995.149,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:24:05,AUTO,VALIDACIA,,25.72,28.17,993.41,4.14,94,27.638,36.145,995.161,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:25:05,AUTO,VALIDACIA,,25.64,28.29,993.42,4.14,94,27.569,36.269,995.162,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:26:05,AUTO,VALIDACIA,,25.81,28.01,993.39,4.14,94,27.713,35.985,995.140,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:27:05,AUTO,VALIDACIA,,25.75,28.04,993.40,4.14,94,27.660,36.021,995.147,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:28:05,AUTO,VALIDACIA,,25.77,28.08,993.39,4.14,94,27.676,36.056,995.140,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:29:05,AUTO,VALIDACIA,,25.72,28.02,993.40,4.14,94,27.638,35.995,995.148,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:30:05,AUTO,VALIDACIA,,25.67,28.02,993.42,4.14,94,27.596,35.993,995.162,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:31:05,AUTO,VALIDACIA,,25.56,28.11,993.41,4.14,94,27.505,36.086,995.154,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:32:05,AUTO,VALIDACIA,,25.56,28.12,993.40,4.14,94,27.505,36.094,995.148,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:33:05,AUTO,VALIDACIA,,25.63,27.95,993.39,4.14,94,27.564,35.930,995.135,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:34:05,AUTO,VALIDACIA,,25.54,28.04,993.37,4.14,94,27.483,36.018,995.121,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:35:05,AUTO,VALIDACIA,,25.59,27.92,993.37,4.14,94,27.526,35.899,995.112,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:36:05,AUTO,VALIDACIA,,25.59,27.98,993.36,4.14,94,27.531,35.958,995.109,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:37:05,AUTO,VALIDACIA,,25.52,27.98,993.35,4.14,94,27.467,35.953,995.100,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:38:05,AUTO,VALIDACIA,,25.51,28.01,993.36,4.14,94,27.462,35.987,995.102,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:39:05,AUTO,VALIDACIA,,25.52,27.98,993.36,4.14,94,27.473,35.953,995.102,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:40:05,AUTO,VALIDACIA,,25.32,28.17,993.35,4.14,94,27.302,36.147,995.092,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:41:05,AUTO,VALIDACIA,,25.35,28.14,993.32,4.14,94,27.323,36.119,995.064,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:42:05,AUTO,VALIDACIA,,25.36,28.27,993.34,4.14,94,27.334,36.248,995.084,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:43:05,AUTO,VALIDACIA,,25.41,28.19,993.34,4.14,94,27.377,36.170,995.091,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:44:05,AUTO,VALIDACIA,,25.52,28.19,993.35,4.14,94,27.473,36.166,995.095,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:45:05,AUTO,VALIDACIA,,25.49,28.27,993.32,4.14,94,27.441,36.248,995.071,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:46:05,AUTO,VALIDACIA,,25.51,28.15,993.34,4.14,94,27.462,36.130,995.085,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:47:05,AUTO,VALIDACIA,,25.50,28.18,993.33,4.14,94,27.451,36.159,995.077,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:48:05,AUTO,VALIDACIA,,25.42,28.18,993.33,4.14,94,27.387,36.155,995.075,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:49:05,AUTO,VALIDACIA,,25.28,28.28,993.36,4.14,94,27.264,36.252,995.103,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:50:05,AUTO,VALIDACIA,,25.28,28.33,993.38,4.14,94,27.264,36.311,995.126,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:51:05,AUTO,VALIDACIA,,25.21,28.24,993.37,4.14,94,27.211,36.220,995.113,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:52:05,AUTO,VALIDACIA,,25.24,28.21,993.39,4.14,94,27.232,36.191,995.137,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:53:05,AUTO,VALIDACIA,,25.21,28.23,993.39,4.14,94,27.211,36.206,995.139,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:54:05,AUTO,VALIDACIA,,25.18,28.33,993.39,4.14,94,27.179,36.308,995.141,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:55:05,AUTO,VALIDACIA,,25.16,28.28,993.38,4.14,94,27.163,36.260,995.129,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:56:05,AUTO,VALIDACIA,,25.21,28.32,993.39,4.14,94,27.211,36.294,995.138,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:57:05,AUTO,VALIDACIA,,25.19,28.19,993.40,4.14,94,27.195,36.170,995.145,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:58:05,AUTO,VALIDACIA,,25.28,28.00,993.40,4.14,94,27.264,35.981,995.145,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T18:59:05,AUTO,VALIDACIA,,25.23,28.04,993.42,4.14,94,27.227,36.018,995.163,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:00:05,AUTO,VALIDACIA,,25.05,28.23,993.38,4.14,94,27.078,36.212,995.126,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:01:05,AUTO,VALIDACIA,,25.15,28.06,993.40,4.14,94,27.158,36.039,995.151,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:02:05,AUTO,VALIDACIA,,24.94,28.29,993.40,4.14,94,26.981,36.267,995.146,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:03:05,AUTO,VALIDACIA,,25.15,28.03,993.40,4.14,94,27.158,36.012,995.148,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:04:05,AUTO,VALIDACIA,,25.51,27.68,993.38,4.14,94,27.462,35.657,995.125,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:05:05,AUTO,VALIDACIA,,25.94,27.32,993.39,4.14,94,27.825,35.295,995.141,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:06:05,AUTO,VALIDACIA,,26.38,26.80,993.38,4.14,94,28.194,34.774,995.131,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:07:05,AUTO,VALIDACIA,,26.81,26.30,993.42,4.14,94,28.552,34.282,995.166,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:08:05,AUTO,VALIDACIA,,27.20,25.88,993.43,4.14,94,28.877,33.857,995.175,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:09:05,AUTO,VALIDACIA,,27.56,25.48,993.42,4.14,94,29.182,33.454,995.167,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:10:05,AUTO,VALIDACIA,,27.89,25.11,993.43,4.14,94,29.465,33.084,995.181,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:11:05,AUTO,VALIDACIA,,28.23,24.89,993.41,4.14,94,29.748,32.863,995.159,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:12:05,AUTO,VALIDACIA,,28.50,24.72,993.40,4.14,94,29.972,32.695,995.148,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:13:05,AUTO,VALIDACIA,,28.74,24.55,993.42,4.14,94,30.180,32.525,995.163,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:14:05,AUTO,VALIDACIA,,29.00,24.32,993.43,4.14,94,30.394,32.294,995.172,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:15:05,AUTO,VALIDACIA,,29.23,24.18,993.39,4.14,94,30.592,32.161,995.139,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:16:05,AUTO,VALIDACIA,,29.42,23.96,993.40,4.14,94,30.747,31.942,995.150,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:17:05,AUTO,VALIDACIA,,29.62,23.87,993.39,4.14,94,30.912,31.846,995.141,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:18:05,AUTO,VALIDACIA,,29.78,23.80,993.40,4.14,94,31.051,31.776,995.146,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:19:05,AUTO,VALIDACIA,,29.95,23.68,993.40,4.14,94,31.190,31.654,995.143,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:20:05,AUTO,VALIDACIA,,30.10,23.65,993.41,4.14,94,31.323,31.623,995.155,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:21:05,AUTO,VALIDACIA,,30.26,23.53,993.40,4.14,94,31.457,31.510,995.144,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:22:05,AUTO,VALIDACIA,,30.34,23.53,993.40,4.14,94,31.521,31.503,995.142,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:23:05,AUTO,VALIDACIA,,30.49,23.59,993.42,4.14,94,31.644,31.566,995.164,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:24:05,AUTO,VALIDACIA,,30.57,23.54,993.41,4.14,94,31.713,31.512,995.157,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:25:05,AUTO,VALIDACIA,,30.70,23.47,993.39,4.14,94,31.825,31.446,995.138,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:26:05,AUTO,VALIDACIA,,30.82,23.42,993.41,4.14,94,31.927,31.400,995.160,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:27:05,AUTO,VALIDACIA,,30.90,23.39,993.41,4.14,94,31.991,31.367,995.156,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:28:05,AUTO,VALIDACIA,,30.98,23.43,993.39,4.14,94,32.060,31.409,995.138,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:29:05,AUTO,VALIDACIA,,31.09,23.37,993.40,4.14,94,32.151,31.352,995.145,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:30:05,AUTO,VALIDACIA,,31.19,23.29,993.40,4.14,94,32.237,31.270,995.151,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:31:05,AUTO,VALIDACIA,,31.29,23.26,993.39,4.14,94,32.317,31.242,995.138,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:32:05,AUTO,VALIDACIA,,31.35,23.27,993.38,4.14,94,32.370,31.251,995.123,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:33:05,AUTO,VALIDACIA,,31.42,23.31,993.37,4.14,94,32.429,31.285,995.116,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:34:05,AUTO,VALIDACIA,,31.51,23.25,993.38,4.14,94,32.504,31.232,995.131,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:35:05,AUTO,VALIDACIA,,31.59,23.18,993.41,4.14,94,32.573,31.160,995.159,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:36:05,AUTO,VALIDACIA,,31.68,23.20,993.41,4.14,94,32.648,31.179,995.153,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:37:05,AUTO,VALIDACIA,,31.72,23.12,993.40,4.14,94,32.680,31.100,995.144,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:38:05,AUTO,VALIDACIA,,31.82,23.08,993.39,4.14,94,32.765,31.053,995.140,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:39:05,AUTO,VALIDACIA,,31.84,23.13,993.39,4.14,94,32.781,31.112,995.141,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:40:05,AUTO,VALIDACIA,,31.93,23.12,993.42,4.14,94,32.856,31.093,995.162,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:41:05,AUTO,VALIDACIA,,32.00,23.14,993.41,4.14,94,32.920,31.119,995.156,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:42:05,AUTO,VALIDACIA,,32.02,23.07,993.42,4.14,94,32.931,31.047,995.166,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:43:05,AUTO,VALIDACIA,,32.09,23.10,993.41,4.14,94,32.990,31.076,995.152,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:44:05,AUTO,VALIDACIA,,32.11,23.07,993.40,4.14,94,33.011,31.047,995.150,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:45:05,AUTO,VALIDACIA,,32.21,23.05,993.41,4.14,94,33.096,31.030,995.157,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:46:05,AUTO,VALIDACIA,,32.24,23.09,993.40,4.14,94,33.118,31.062,995.147,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:47:05,AUTO,VALIDACIA,,32.28,23.06,993.38,4.14,94,33.155,31.041,995.130,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:48:05,AUTO,VALIDACIA,,32.35,23.07,993.38,4.14,94,33.209,31.045,995.122,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:49:05,AUTO,VALIDACIA,,32.36,23.04,993.37,4.14,94,33.219,31.015,995.115,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:50:05,AUTO,VALIDACIA,,32.44,23.09,993.39,4.14,94,33.289,31.070,995.141,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:51:05,AUTO,VALIDACIA,,32.47,23.07,993.40,4.14,94,33.315,31.047,995.148,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:52:05,AUTO,VALIDACIA,,32.49,23.11,993.42,4.14,94,33.331,31.091,995.162,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:53:05,AUTO,VALIDACIA,,32.59,23.04,993.44,4.14,94,33.417,31.020,995.183,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:54:05,AUTO,VALIDACIA,,32.59,23.04,993.44,4.14,94,33.417,31.018,995.191,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:55:05,AUTO,VALIDACIA,,32.64,23.06,993.46,4.14,94,33.460,31.036,995.207,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:56:05,AUTO,VALIDACIA,,32.65,23.07,993.46,4.14,94,33.465,31.047,995.203,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:57:05,AUTO,VALIDACIA,,32.73,23.08,993.48,4.14,94,33.529,31.058,995.222,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:58:05,AUTO,VALIDACIA,,32.73,23.11,993.52,4.14,94,33.529,31.089,995.262,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T19:59:05,AUTO,VALIDACIA,,32.80,23.13,993.52,4.14,94,33.588,31.104,995.262,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:00:05,AUTO,VALIDACIA,,32.84,23.06,993.54,4.14,94,33.625,31.037,995.288,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:01:05,AUTO,VALIDACIA,,32.85,23.13,993.55,4.14,94,33.636,31.106,995.294,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:02:05,AUTO,VALIDACIA,,32.91,23.08,993.57,4.14,94,33.679,31.057,995.315,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:03:05,AUTO,VALIDACIA,,32.92,23.09,993.56,4.14,94,33.689,31.064,995.306,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:04:05,AUTO,VALIDACIA,,32.99,23.13,993.59,4.14,94,33.753,31.106,995.332,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:05:05,AUTO,VALIDACIA,,33.02,23.13,993.62,4.14,94,33.775,31.108,995.365,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:06:05,AUTO,VALIDACIA,,33.05,23.16,993.64,4.14,94,33.801,31.139,995.387,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:07:05,AUTO,VALIDACIA,,33.05,23.15,993.63,4.14,94,33.801,31.131,995.380,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:08:05,AUTO,VALIDACIA,,33.07,23.21,993.66,4.14,94,33.817,31.188,995.402,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:09:05,AUTO,VALIDACIA,,33.11,23.21,993.65,4.14,94,33.849,31.182,995.397,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:10:05,AUTO,VALIDACIA,,33.15,23.19,993.65,4.14,94,33.882,31.163,995.397,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:11:05,AUTO,VALIDACIA,,33.18,23.14,993.65,4.14,94,33.908,31.118,995.401,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:12:05,AUTO,VALIDACIA,,33.25,23.19,993.67,4.14,94,33.967,31.163,995.413,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:13:05,AUTO,VALIDACIA,,33.23,23.20,993.67,4.14,94,33.951,31.177,995.414,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:14:05,AUTO,VALIDACIA,,33.25,23.16,993.66,4.14,94,33.967,31.133,995.406,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:15:05,AUTO,VALIDACIA,,33.32,23.15,993.66,4.14,94,34.031,31.127,995.411,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:16:05,AUTO,VALIDACIA,,33.30,23.17,993.67,4.14,94,34.010,31.142,995.421,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:17:05,AUTO,VALIDACIA,,33.34,23.19,993.67,4.14,94,34.047,31.169,995.418,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:18:05,AUTO,VALIDACIA,,33.34,23.17,993.70,4.14,94,34.042,31.144,995.446,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:19:05,AUTO,VALIDACIA,,33.39,23.19,993.69,4.14,94,34.090,31.169,995.440,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:20:05,AUTO,VALIDACIA,,33.39,23.22,993.70,4.14,94,34.090,31.194,995.444,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:21:05,AUTO,VALIDACIA,,33.46,23.20,993.72,4.14,94,34.143,31.181,995.470,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:22:05,AUTO,VALIDACIA,,33.46,23.17,993.74,4.14,94,34.143,31.152,995.490,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:23:05,AUTO,VALIDACIA,,33.49,23.26,993.74,4.14,94,34.170,31.238,995.491,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:24:05,AUTO,VALIDACIA,,33.53,23.25,993.76,4.14,94,34.207,31.226,995.503,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:25:05,AUTO,VALIDACIA,,33.50,23.22,993.77,4.14,94,34.181,31.198,995.512,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:26:05,AUTO,VALIDACIA,,33.55,23.28,993.78,4.14,94,34.218,31.257,995.523,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:27:05,AUTO,VALIDACIA,,33.54,23.33,993.80,4.14,94,34.213,31.304,995.547,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:28:05,AUTO,VALIDACIA,,33.59,23.24,993.80,4.14,94,34.255,31.213,995.549,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:29:05,AUTO,VALIDACIA,,33.65,23.26,993.83,4.14,94,34.303,31.236,995.579,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:30:05,AUTO,VALIDACIA,,33.65,23.24,993.83,4.14,94,34.309,31.217,995.579,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:31:05,AUTO,VALIDACIA,,33.67,23.29,993.84,4.14,94,34.319,31.264,995.588,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:32:05,AUTO,VALIDACIA,,33.69,23.28,993.85,4.14,94,34.335,31.255,995.601,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:33:05,AUTO,VALIDACIA,,33.67,23.28,993.88,4.14,94,34.325,31.261,995.631,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:34:05,AUTO,VALIDACIA,,33.72,23.33,993.90,4.14,94,34.362,31.308,995.645,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:35:05,AUTO,VALIDACIA,,33.75,23.31,993.89,4.14,94,34.389,31.284,995.633,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:36:05,AUTO,VALIDACIA,,33.74,23.32,993.91,4.14,94,34.384,31.299,995.657,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:37:05,AUTO,VALIDACIA,,33.77,23.33,993.95,4.14,94,34.405,31.312,995.696,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:38:05,AUTO,VALIDACIA,,33.76,23.35,993.94,4.14,94,34.400,31.325,995.691,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
20260803_131405,2026-08-03T20:39:05,AUTO,VALIDACIA,,33.79,23.35,993.96,4.14,94,34.421,31.327,995.708,1,1.189254,-7.147,1.000000,-7.977,1.000000,-1.747
